venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor
Netherlands eScience Center,"Science Park 402, 1098 XH Amsterdam",NA,52.3566292,4.9568662,"March 19 - 20, 2024",9:30 - 17:00 CET,2024-03-18T23:00:00Z,2024-03-19T23:00:00Z,"Johan Hidding, Flavio Hafner, Francesco Nattino",Sander van Rijn,ds,ds-parallel,Parallel Programming with Python,2024-03-19-ds-parallel,NA
